timestamp,phase,battery_v,x_m,y_m,z_m
1776994532.886122,takeoff,3.8744869232177734,0.02023637481033802,0.035095710307359695,0.029269354417920113
1776994532.988211,takeoff,3.9272727966308594,0.011537923477590084,0.021481653675436974,0.02982676587998867
1776994533.0885272,takeoff,3.932551383972168,0.009837910532951355,0.032699305564165115,0.028552761301398277
1776994533.193571,takeoff,3.9378299713134766,0.009701136499643326,0.05459470674395561,0.02668498270213604
1776994533.297034,takeoff,3.932551383972168,0.017009103670716286,0.06361716985702515,0.027699647471308708
1776994533.4020858,takeoff,3.932551383972168,0.012019353918731213,0.07755766063928604,0.028024496510624886
1776994533.502932,takeoff,3.9272727966308594,0.024614112451672554,0.09842105209827423,0.02588523179292679
1776994533.604852,takeoff,3.932551383972168,0.02116834931075573,0.09123452007770538,0.028617115691304207
1776994533.708398,takeoff,3.932551383972168,0.01947786845266819,0.07276197522878647,0.02889125421643257
1776994533.80971,takeoff,3.9272727966308594,0.022151123732328415,0.0735563188791275,0.028697220608592033
1776994533.913729,takeoff,3.9272727966308594,0.026451509445905685,0.0711514875292778,0.027147315442562103
1776994534.018851,takeoff,3.9272727966308594,0.026444584131240845,0.07499419897794724,0.027779484167695045
1776994534.12394,takeoff,3.921994209289551,0.018209554255008698,0.05666811764240265,0.02754889987409115
1776994534.2274659,takeoff,3.916715621948242,0.03551454097032547,0.04232456907629967,0.027580251917243004
1776994534.331218,takeoff,3.921994209289551,0.04279416799545288,0.026748569682240486,0.027577973902225494
1776994534.435165,takeoff,3.906158447265625,0.04406040906906128,-0.006591847166419029,0.028448717668652534
1776994534.536562,takeoff,3.9114370346069336,0.04105168208479881,-0.030939433723688126,0.030477654188871384
1776994534.64164,takeoff,3.9114370346069336,0.05040499567985535,-0.038388691842556,0.032408930361270905
1776994534.742592,takeoff,3.906158447265625,0.04828556627035141,-0.04585648700594902,0.03190447390079498
1776994534.847724,takeoff,3.9008798599243164,0.042237937450408936,-0.054556578397750854,0.03082021325826645
1776994534.951827,takeoff,3.895601272583008,0.04293040186166763,-0.04617537558078766,0.025239750742912292
1776994535.054877,takeoff,3.890322685241699,0.04497558996081352,-0.04302503913640976,0.004722643177956343
1776994535.1599638,takeoff,3.879765510559082,0.05021429434418678,-0.05508257821202278,-0.001303941709920764
1776994535.262429,takeoff,3.890322685241699,0.04729732871055603,-0.05718471482396126,-0.0016406949143856764
1776994535.3633332,takeoff,3.8744869232177734,0.04373176768422127,-0.05428442358970642,-0.0006134472787380219
1776994535.466169,takeoff,3.8744869232177734,0.043658193200826645,-0.06037663668394089,0.0011281511979177594
1776994535.569624,takeoff,3.8850440979003906,0.03512052074074745,-0.05440592020750046,0.003507045330479741
1776994535.674686,takeoff,3.9008798599243164,0.04742740839719772,-0.06468883901834488,0.029927430674433708
1776994535.77736,takeoff,3.8744869232177734,0.0564914233982563,-0.08473554998636246,0.02514195442199707
1776994535.877882,takeoff,3.9114370346069336,0.04394017532467842,-0.08301977813243866,0.020141854882240295
1776994535.9805,takeoff,3.8850440979003906,-0.07469932734966278,-0.04091540724039078,0.06371709704399109
1776994536.083461,takeoff,3.8480939865112305,-0.3551187515258789,0.01840926893055439,-0.006093139760196209
1776994536.18861,takeoff,4.027565956115723,-0.47178003191947937,0.28611522912979126,0.29574087262153625
1776994536.2933068,takeoff,4.032844543457031,-0.583175778388977,0.24654430150985718,0.32963383197784424
1776994536.394068,takeoff,4.032844543457031,-0.6590562462806702,0.14898687601089478,0.3535735011100769
1776994536.497186,takeoff,4.03812313079834,-0.7157934904098511,0.0039941295981407166,0.36951279640197754
1776994536.60247,takeoff,4.03812313079834,-0.7476325631141663,-0.1640561819076538,0.3767547905445099
1776994536.702944,takeoff,4.03812313079834,-0.7606772184371948,-0.3928958475589752,0.377189964056015
1776994536.808182,takeoff,4.03812313079834,-0.7484380602836609,-0.6652072668075562,0.36954954266548157
1776994536.909869,takeoff,4.03812313079834,-0.7090897560119629,-0.9799751043319702,0.3537742793560028
1776994537.0137012,takeoff,4.03812313079834,-0.6400796175003052,-1.3399245738983154,0.3294075131416321
1776994537.118496,takeoff,4.03812313079834,-0.5409916043281555,-1.7367982864379883,0.2967095375061035
