timestamp,phase,battery_v,x_m,y_m,z_m
1776996406.06548,takeoff,3.631671667098999,0.0004602514673024416,0.02043335698544979,0.013794327154755592
1776996406.170291,takeoff,3.7266862392425537,0.005179801024496555,0.029415125027298927,0.014850707724690437
1776996406.271317,takeoff,3.737243413925171,-0.012639716267585754,0.03056485578417778,0.01255559641867876
1776996406.376367,takeoff,3.7425220012664795,-0.03176051750779152,0.02561667002737522,0.009616373106837273
1776996406.481406,takeoff,3.737243413925171,-0.04202061519026756,0.01740375906229019,0.009634402580559254
1776996406.586435,takeoff,3.737243413925171,-0.03992920368909836,0.023191314190626144,0.009227143600583076
1776996406.688084,takeoff,3.721407651901245,-0.03208627924323082,0.0240977481007576,0.0025461020413786173
1776996406.793172,takeoff,3.710850477218628,-0.034640006721019745,0.025947382673621178,0.002900653285905719
1776996406.897446,takeoff,3.7266862392425537,-0.030141450464725494,0.018141483888030052,0.008671890012919903
1776996407.002547,takeoff,3.710850477218628,-0.03051876835525036,0.019791120663285255,0.004162450321018696
1776996407.106591,takeoff,3.7002933025360107,-0.030059227719902992,0.020136944949626923,0.004300440661609173
1776996407.211663,takeoff,3.7002933025360107,-0.026282573118805885,0.024014262482523918,0.004608588758856058
1776996407.3169012,takeoff,3.6791789531707764,-0.03066714107990265,0.0344141349196434,0.0033768510911613703
1776996407.4213278,takeoff,3.6791789531707764,-0.03068077191710472,0.04076047241687775,0.007341586984694004
1776996407.526397,takeoff,3.6791789531707764,0.027553696185350418,0.010789390653371811,0.03098170831799507
1776996407.631474,takeoff,3.6897361278533936,0.08748570829629898,-0.03690057247877121,0.06681156903505325
1776996407.7365491,takeoff,3.6791789531707764,0.12416253238916397,-0.06954969465732574,0.09232781827449799
1776996407.8398988,takeoff,3.647507429122925,0.13596263527870178,-0.0816207304596901,0.09477543085813522
1776996407.940583,takeoff,3.6158359050750732,0.12290596961975098,-0.07099654525518417,0.08070643246173859
1776996408.041501,takeoff,3.6000001430511475,0.08455397933721542,-0.04853419214487076,0.07541823387145996
1776996408.146185,takeoff,3.6105573177337646,0.037208300083875656,-0.016806799918413162,0.086873859167099
1776996408.251272,takeoff,3.631671667098999,0.010185513645410538,-0.0031948199030011892,0.12037009745836258
1776996408.3516889,takeoff,3.631671667098999,0.0008098139660432935,-0.0011833567405119538,0.15225476026535034
1776996408.453378,takeoff,3.631671667098999,-0.001263551414012909,-0.0030140969902276993,0.2010812759399414
1776996408.553767,takeoff,3.647507429122925,0.0015321075916290283,0.001192839932627976,0.2629765570163727
1776996408.658853,takeoff,3.6527860164642334,0.008995098061859608,-0.0001883717195596546,0.3273818790912628
1776996408.764009,takeoff,3.647507429122925,0.004088055808097124,0.0029798245523124933,0.3903094232082367
1776996408.865461,takeoff,3.642228841781616,0.007426019292324781,0.01761419139802456,0.4442491829395294
1776996408.966466,takeoff,3.6369502544403076,0.0059842681512236595,0.016494562849402428,0.49647554755210876
1776996409.071302,takeoff,3.642228841781616,-0.00046721866237930954,0.004942798987030983,0.5478850603103638
1776996409.173462,takeoff,3.642228841781616,-0.006175867281854153,0.007610439322888851,0.6505776643753052
1776996409.274213,takeoff,3.642228841781616,-0.0032973061315715313,0.0019483764190226793,0.7004056572914124
1776996409.379296,takeoff,3.647507429122925,-0.011838329955935478,-0.006182660348713398,0.7495316863059998
1776996409.4795551,takeoff,3.642228841781616,-0.005101328250020742,0.006145772989839315,0.7889991998672485
1776996409.584685,takeoff,3.6369502544403076,-0.0009895951952785254,0.0243885088711977,0.8274260759353638
1776996409.6884868,takeoff,3.642228841781616,0.0053829895332455635,0.0437832735478878,0.8705026507377625
1776996409.790071,takeoff,3.647507429122925,0.014258889481425285,0.07031606882810593,0.9074522852897644
1776996409.8937972,takeoff,3.6369502544403076,0.01713544875383377,0.08724899590015411,0.9423099160194397
1776996409.995778,takeoff,3.6369502544403076,0.022621354088187218,0.10977182537317276,0.9692255258560181
1776996410.098763,takeoff,3.631671667098999,0.026188988238573074,0.10903748869895935,0.9947077035903931
1776996410.203593,takeoff,3.6369502544403076,0.022115720435976982,0.10804498940706253,1.0181244611740112
1776996410.307722,takeoff,3.642228841781616,0.02682536467909813,0.10555244237184525,1.0399423837661743
1776996410.412446,takeoff,3.6369502544403076,0.0187870841473341,0.08024469763040543,1.055881142616272
1776996410.5154471,takeoff,3.6369502544403076,0.012873535975813866,0.06453153491020203,1.0701098442077637
1776996410.616711,takeoff,3.6369502544403076,0.0030002237763255835,0.05006171762943268,1.0833179950714111
1776996410.7212858,takeoff,3.6369502544403076,0.0009668981656432152,0.04122794419527054,1.0923478603363037
1776996410.8263721,takeoff,3.631671667098999,-0.003432933473959565,0.041808921843767166,1.0961781740188599
1776996410.931456,hover,3.631671667098999,-0.0007356172427535057,0.0536167174577713,1.1006275415420532
1776996411.0366561,hover,3.6263930797576904,-0.00047556235222145915,0.09087417274713516,1.1021912097930908
1776996411.1417222,hover,3.631671667098999,-0.003228273242712021,0.12609434127807617,1.105178713798523
1776996411.246758,hover,3.6263930797576904,-0.0013932175934314728,0.14133691787719727,1.107547402381897
1776996411.351808,hover,3.6263930797576904,-0.003992230631411076,0.16282738745212555,1.1085845232009888
1776996411.45606,hover,3.6263930797576904,-0.0036776249762624502,0.14689913392066956,1.1099907159805298
1776996411.556423,hover,3.6263930797576904,-0.01386615913361311,0.1455172747373581,1.1068764925003052
1776996411.661312,hover,3.621114492416382,-0.016153166070580482,0.13064610958099365,1.1038265228271484
1776996411.7624588,hover,3.6105573177337646,-0.0223130751401186,0.10952102392911911,1.0952788591384888
1776996411.866268,hover,3.6105573177337646,-0.0228794626891613,0.06690371781587601,1.0915039777755737
1776996411.971371,hover,3.6158359050750732,-0.03343474119901657,0.04211627319455147,1.090051531791687
1776996412.0764868,hover,3.6158359050750732,-0.03906768932938576,0.039158545434474945,1.0873169898986816
1776996412.177601,hover,3.6158359050750732,-0.042330723255872726,0.07505636662244797,1.0842477083206177
1776996412.282658,hover,3.605278730392456,-0.04426148533821106,0.11747613549232483,1.0779027938842773
1776996412.387737,hover,3.605278730392456,-0.05529588460922241,0.14932915568351746,1.0755473375320435
1776996412.488343,hover,3.605278730392456,-0.05777767673134804,0.15382541716098785,1.0736945867538452
1776996412.589875,hover,3.605278730392456,-0.05697786062955856,0.141170471906662,1.0731570720672607
1776996412.694975,hover,3.6000001430511475,-0.05928241088986397,0.1066431924700737,1.068230152130127
1776996412.79732,hover,3.6000001430511475,-0.06390325725078583,0.05630546435713768,1.0643112659454346
1776996412.897846,hover,3.6000001430511475,-0.06561078876256943,0.038046326488256454,1.0617048740386963
1776996412.998792,hover,3.605278730392456,-0.06685272604227066,-0.0038207974284887314,1.0636790990829468
1776996413.1038778,hover,3.605278730392456,-0.05566752701997757,-0.026782182976603508,1.0671721696853638
1776996413.209111,hover,3.605278730392456,-0.04396688938140869,-0.026337051764130592,1.0681617259979248
1776996413.309532,hover,3.605278730392456,-0.040609683841466904,-0.0010741851292550564,1.0683009624481201
1776996413.41011,hover,3.6000001430511475,-0.03861543536186218,0.049015212804079056,1.0620427131652832
1776996413.515247,hover,3.594721555709839,-0.0408710353076458,0.07013820856809616,1.0581550598144531
1776996413.620338,hover,3.594721555709839,-0.03725660964846611,0.11581119894981384,1.0554488897323608
1776996413.724202,hover,3.6000001430511475,-0.037783119827508926,0.14266875386238098,1.0572195053100586
1776996413.824833,hover,3.6000001430511475,-0.03457200899720192,0.13577574491500854,1.0592014789581299
1776996413.928558,hover,3.6000001430511475,-0.03377974033355713,0.0850520059466362,1.0570600032806396
1776996414.030014,land,3.5894429683685303,-0.02999582700431347,0.04716379567980766,1.0494959354400635
1776996414.13183,land,3.5894429683685303,-0.03610268980264664,0.011165058240294456,1.0470077991485596
1776996414.236911,land,3.6000001430511475,-0.03474234417080879,-0.0031706446316093206,1.048297643661499
1776996414.337984,land,3.6000001430511475,-0.03393883258104324,-0.027198705822229385,1.0519447326660156
1776996414.443058,land,3.6000001430511475,-0.03351983428001404,0.000633358140476048,1.0522550344467163
1776996414.548312,land,3.5894429683685303,-0.03029012121260166,0.025041235610842705,1.0483903884887695
1776996414.64885,land,3.5894429683685303,-0.020835010334849358,0.05310726538300514,1.0445425510406494
1776996414.750498,land,3.5894429683685303,-0.025902725756168365,0.08068288117647171,1.044163703918457
1776996414.854594,land,3.6000001430511475,-0.026798680424690247,0.08976061642169952,1.0475636720657349
1776996414.95967,land,3.6000001430511475,-0.02072668820619583,0.09945428371429443,1.047830581665039
1776996415.062399,land,3.594721555709839,-0.026753779500722885,0.08044177293777466,1.0436735153198242
1776996415.1654432,land,3.5894429683685303,-0.02239980362355709,0.06578139960765839,1.0334439277648926
1776996415.2702332,land,3.5841643810272217,-0.02021104097366333,0.04168908670544624,1.0222197771072388
1776996415.371249,land,3.5894429683685303,-0.01900343969464302,0.013317208737134933,1.0117502212524414
1776996415.472895,land,3.594721555709839,-0.004055100958794355,-0.004886137321591377,0.9970839023590088
1776996415.5733252,land,3.594721555709839,0.012769083492457867,0.0066216508857905865,0.9825714826583862
1776996415.678414,land,3.5894429683685303,0.023764491081237793,0.03666410222649574,0.9654536843299866
1776996415.779903,land,3.594721555709839,0.023361679166555405,0.06882336735725403,0.9482557773590088
1776996415.8810391,land,3.6000001430511475,0.018414918333292007,0.09339708089828491,0.9314557313919067
1776996415.983104,land,3.6000001430511475,0.0200132317841053,0.10551583766937256,0.9104546308517456
1776996416.087896,land,3.6000001430511475,0.023867173120379448,0.10184527188539505,0.8858720064163208
1776996416.1894798,land,3.594721555709839,0.020732272416353226,0.08364742994308472,0.85080885887146
1776996416.294528,land,3.5841643810272217,0.019546905532479286,0.04585203528404236,0.8100126385688782
1776996416.3948002,land,3.5736072063446045,0.012524601072072983,0.01825764775276184,0.7645168304443359
1776996416.49947,land,3.5736072063446045,0.010988958179950714,-0.012594688683748245,0.7212804555892944
1776996416.6038988,land,3.578885793685913,0.011311118490993977,-0.02805894799530506,0.6789730191230774
1776996416.704661,land,3.5841643810272217,0.02264200709760189,-0.0030308389104902744,0.6395590901374817
1776996416.809062,land,3.5841643810272217,-0.009160884656012058,0.0014819824136793613,0.5980716347694397
1776996416.913413,land,3.5894429683685303,-0.007916775532066822,-0.001966343494132161,0.5598155856132507
1776996417.0153952,land,3.5841643810272217,-0.015054024755954742,0.02048194222152233,0.5170159935951233
1776996417.1166122,land,3.578885793685913,0.006942960899323225,0.0255885012447834,0.47348570823669434
1776996417.21688,land,3.578885793685913,-0.004072251264005899,0.047759100794792175,0.42770737409591675
1776996417.321131,land,3.5736072063446045,-0.004911692347377539,0.04354897513985634,0.38091203570365906
1776996417.4262211,land,3.5736072063446045,-0.0015670518623664975,0.05515369027853012,0.3352752923965454
1776996417.5312982,land,3.568328619003296,0.004416251555085182,0.030331537127494812,0.29000550508499146
1776996417.6363761,land,3.5630500316619873,0.013643590733408928,0.003155606798827648,0.24427273869514465
1776996417.7414532,land,3.5630500316619873,0.023562151938676834,-0.019969850778579712,0.20172235369682312
1776996417.8465312,land,3.5630500316619873,0.029210854321718216,-0.03424578532576561,0.16441194713115692
1776996417.951752,land,3.5630500316619873,0.02973271906375885,-0.04081646725535393,0.13387992978096008
1776996418.0530272,land,3.5630500316619873,0.023158244788646698,-0.0422140434384346,0.10072170943021774
